,HG_mostNum,HG_std,HG_val,HG_entropy,GLCM_asm,GLCM_contrast,GLCM_entropt,GLCM_idm,label
17914,127,5.13629150390625,0.040337368845939636,3.8721187114715576,0.21770636420919975,0.36231884057971014,1.3284660372276835,0.7318840579710145,2
17915,127,6.506471633911133,0.05016232654452324,4.196089267730713,0.2852784997899601,0.2554347826086957,1.2000520147918383,0.7853260869565217,2
17916,130,7.462798595428467,0.058035485446453094,4.402906894683838,0.28300744328922495,0.20833333333333334,1.1876863465583454,0.8088768115942029,2
17917,130,5.684612274169922,0.04393903166055679,4.042541980743408,0.2662846565847511,0.3188405797101449,1.2384907041327808,0.7536231884057971,2
17918,135,6.607104778289795,0.047916755080223083,4.254329204559326,0.8107327110901071,0.012681159420289856,0.15867686879377535,0.9067028985507246,2
17919,127,9.318190574645996,0.07239089161157608,4.756221771240234,0.2707939508506616,0.21014492753623187,1.2060992259014707,0.8079710144927537,2
17920,131,5.476412773132324,0.04185626283288002,4.008134841918945,0.429287111426171,0.21557971014492755,0.943991391138908,0.8052536231884059,2
17921,131,4.7771525382995605,0.0363708920776844,3.804147243499756,0.5500075483091788,0.16847826086956522,0.7006633487550475,0.828804347826087,2
17922,123,10.55473518371582,0.08289624005556107,4.859429836273193,0.30691261027095146,0.1431159420289855,1.1120493888451624,0.8414855072463768,2
17923,135,10.195456504821777,0.07650377601385117,4.813325881958008,0.4317419528460408,0.1358695652173913,0.9324993857542088,0.845108695652174,2
17924,135,7.031400203704834,0.053400926291942596,4.302840709686279,0.43192573776517534,0.18659420289855072,0.9444708708618244,0.8197463768115942,2
17925,139,5.815654754638672,0.04289193078875542,4.0015668869018555,0.7851340973534973,0.02717391304347826,0.22416560264911162,0.8994565217391305,2
17926,119,7.332388877868652,0.060394614934921265,4.386436462402344,0.5614153407897501,0.1068840579710145,0.7088542973873206,0.8596014492753623,2
17927,126,5.924617767333984,0.04688962176442146,4.139646530151367,0.25694936725477846,0.302536231884058,1.2542172127967572,0.7617753623188406,2
17928,123,10.374094009399414,0.08099377900362015,4.894230365753174,0.302936620457887,0.15217391304347827,1.124820845943717,0.8369565217391304,2
17929,130,8.81100082397461,0.06878183782100677,4.609776496887207,0.3109509556815795,0.14130434782608695,1.1052238883057246,0.842391304347826,2
17930,132,5.573100566864014,0.04222823679447174,4.024470329284668,0.5327727893299726,0.17391304347826086,0.7398430558748221,0.8260869565217391,2
17931,137,6.414988994598389,0.04622894898056984,4.186002254486084,0.8270518273471961,0.0036231884057971015,0.10922274499711586,0.9112318840579711,2
17932,127,9.49641227722168,0.07406414300203323,4.7709574699401855,0.2893480229993699,0.1721014492753623,1.1578188907496825,0.8269927536231885,2
17933,122,8.23573112487793,0.06635122746229172,4.557670593261719,0.40471408317580343,0.15579710144927536,0.9830881836063483,0.8351449275362319,2
17934,122,6.933870792388916,0.05626492574810982,4.265457630157471,0.4364809782608695,0.161231884057971,0.9343030154409466,0.8324275362318841,2
17935,130,6.350725173950195,0.048615407198667526,4.199187755584717,0.41383112791430365,0.16666666666666666,0.9726327315720891,0.8297101449275361,2
17936,128,5.864659786224365,0.04514532536268234,4.140158653259277,0.3192147132955261,0.2536231884057971,1.1432845737595756,0.786231884057971,2
17937,132,6.560444355010986,0.04889392852783203,4.221707820892334,0.611929938563327,0.125,0.5916421140028872,0.8505434782608696,2
17938,124,6.486310005187988,0.05141347646713257,4.255815029144287,0.2776251706574249,0.25181159420289856,1.2114566881925062,0.7871376811594202,2
17939,127,6.337194442749023,0.0495557077229023,4.217318534851074,0.24528722957361898,0.2644927536231884,1.2654656130887691,0.7807971014492754,2
17940,123,10.279387474060059,0.07988730072975159,4.83965539932251,0.32588348036126863,0.11594202898550725,1.0615968768065625,0.855072463768116,2
17941,130,10.80130672454834,0.08461934328079224,4.882518291473389,0.31195356805293006,0.1358695652173913,1.0990644494750255,0.8451086956521738,2
17942,130,5.9554266929626465,0.045983538031578064,4.131669998168945,0.3214447463768116,0.23731884057971014,1.1377390985873759,0.7943840579710144,2
17943,132,5.8543782234191895,0.04365601763129234,4.054742336273193,0.6333014991598404,0.11413043478260869,0.5474692323098072,0.8559782608695652,2
17944,132,5.364693641662598,0.04095674678683281,4.030742645263672,0.44943781505986136,0.20471014492753623,0.907079653172717,0.8106884057971014,2
17945,131,5.783058166503906,0.04409755766391754,4.059961318969727,0.4951953371140516,0.14492753623188406,0.8311323596719709,0.8405797101449275,2
17946,135,5.3614373207092285,0.03975167125463486,3.9500577449798584,0.7477601212980466,0.04528985507246377,0.3181038744584982,0.8903985507246376,2
17947,125,9.055652618408203,0.06994469463825226,4.714053153991699,0.29496659052720015,0.1793478260869565,1.1549253005459237,0.8233695652173914,2
